id,office_id,name,numberofpeople,gender,alias,active,activeend,master,oldname,brain,encounter,named,memo,official,twitter,youtube,tiktok
864,104,ノンストップバス,2,11,,1997/1/1 0:00,2003/1/1 0:00,,ノンストップ,,,,,,,,
865,146,ノンスモーキン,2,11,,1999/1/1 0:00,2015/1/1 0:00,,,,,,,https://web.archive.org/web/20080207045047/http://nonsmokin.laff.jp/,,,
866,146,バース ,2,11,,2008/1/1 0:00,2016/1/1 0:00,,アジサイ公園（近藤） ブルースタンダード（近藤） パリコレ（中村）,,,,,https://web.archive.org/web/20130714073000/http://search.yoshimoto.co.jp/talent_prf/?id=2751,https://twitter.com/bass11_info,,
867,159,パート2 ,2,11,,1979/1/1 0:00,2000/1/1 0:00,,上原ホップ・ステップ（原）ヤングにっぽんず （1975年 - 1979年）,,松竹芸能養成所,,,,,,
868,60,PART TIMEガンジー,2,11,,1993/1/1 0:00,,,ジバ,,,,,,,,
869,96,バーニーズ,2,11,,2015/1/1 0:00,2018/1/1 0:00,,,細田官房長官,共通の知人の紹介,,,https://www.maseki.co.jp/talent/barneys,https://twitter.com/bns__info,,
870,108,パーフェクト・ダブル・シュレッダー,2,11,,2013/1/1 0:00,,,ベララベラ、ダダイズムなど （和田） オフサイド、優しさ、スズメ蜂など （門野）,門野鉄平,,,,https://pdsinfo.themedia.jp/,https://mobile.twitter.com/gfi8ngvrymuytog,https://www.youtube.com/channel/UCQr_SAMSO8ohVpJ13JIs_PQ,
871,7,パーラナイサーラナイ,2,11,,2007/1/1 0:00,,,マージナルマン,,,,,http://okinawafec.com/,,,
872,96,Πr,2,11,,2000/1/1 0:00,2006/1/1 0:00,,,,,,,,,,
873,83,ハイエナ ,2,11,,1999/11/1 0:00,2011/2/7 0:00,,HYENA,,高校のレスリング部,,,https://kaleidoline.jp/geinin-meikan/06ha/01ha/hyaena.htm,,,
874,59,バイきんぐ,2,11,,1996/5/1 0:00,,,バイキング めすどり同好会,小峠 英二,大分県の自動車教習所,,,https://www.sma.co.jp/s/sma/artist/231#/news/0,,https://www.youtube.com/channel/UCkBhsreS_wIyoL_7hqNVRWg,
875,108,ハイキングウォーキング,2,11,,2001/1/1 0:00,,,くるま,松田洋昌,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=210,,https://www.youtube.com/channel/UCi9rInasKavovFagkYSxbHg,https://www.tiktok.com/@hikingwalkingchannel
876,139,Hi-Hi,2,11,,1994/1/1 0:00,,,ダブルモッシュ →岩崎・上田 →バリカンステッチ →ハミングステッチ →ハミングザリキラー ガムガムスリーチャンネル,上田浩二郎,高校の同級生,,,https://www.kdashstage.jp/profile/archives/18,,,
877,45,ばうんど,2,11,,,,,,,,,,http://kaleidoline.jp/teppen/comedians/06ha/01ha/bound.htm,,,
878,108,博多華丸・大吉,2,11,,1990/1/1 0:00,,,岡崎君と吉岡君 鶴屋華丸・亀屋大吉,博多大吉,福岡大学落語研究会,,,https://profile.yoshimoto.co.jp/talent/detail?id=213,https://twitter.com/hanadai_mg,https://www.youtube.com/channel/UCLblVhGZBoxmymsBkjwDIsA,
879,146,バカトケムリ,2,11,,2005/1/1 0:00,2013/1/1 0:00,,イケダゼンブツ(池田) グッドタイミング(高橋),,,,,https://profile.yoshimoto.co.jp/talent/detail?id=3191,,,
880,53,馬鹿よ貴方は,2,11,,2008/1/1 0:00,,,,新道竜巳,,,,https://www.sunmusic-gp.co.jp/talent/bakayoanatawa/,https://twitter.com/bakayoinfo,,
881,146,バガリア,2,11,,2012/1/1 0:00,,,,辻 裕明,日本大学豊山高等学校,,,https://www.m-1gp.com/combi/3836.html,,,
882,96,バカリズム,2,11,,1995/1/1 0:00,,,,,日本映画学校,,,https://www.maseki.co.jp/talent/bakarhythm,https://twitter.com/BAKARHYTHM,https://www.youtube.com/channel/UCzOHCa6-FxSeO4wWUL6smLw,
883,121,バカンス ,2,11,,,,,マッスルブラザーズ,,,,,,,,
884,108,バクコメ,2,11,,2004/1/1 0:00,,,どどんぱ（ - 2007年11月） 爆笑コメディアンズ（ - 2018年11月）,両者,東京NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=3194,,,
885,60,爆笑問題,2,11,,1988/1/1 0:00,,,,太田 光,日本大学芸術学部,,,https://www.titan-net.co.jp/talent/bakushomondai/,,,
886,125,裸月光,2,11,,2011/1/1 0:00,,,,,高校の同級生,,,http://asaikikaku.co.jp/talent/profile/hadakagekko,https://twitter.com/info_hadage,https://www.youtube.com/channel/UCYp6rZSWvUapX17_fOQyhfA,https://www.tiktok.com/@hadakagekko
887,108,はだか電球 ,2,11,,2004/1/1 0:00,2010/1/1 0:00,,,,,,,https://web.archive.org/web/20090406172655/http://www.yoshimoto.co.jp/base/groups/ditail/83,,,
888,108,パタパタママ ,2,11,,1996/1/1 0:00,,,,木下貴信,,,,https://profile.yoshimoto.co.jp/talent/detail?id=549,,,
889,146,バックスクリーン ,2,11,,2006/1/1 0:00,2015/1/1 0:00,,,星野和之,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=3295,,,
890,95,X-GUN,2,11,,1990/1/1 0:00,,,丁半コロコロ,西尾季隆,音響専門学校,,,http://com.horipro.co.jp/talent/x-gun/,,https://www.youtube.com/channel/UCOLUouzGEARAhLePs75ZJ7g,
891,78,パックンマックン,2,11,,1997/1/1 0:00,,,パックン・マックン,,,,,http://www.havmercy.co.jp/pm/news.html,https://twitter.com/packunmackun,https://www.youtube.com/channel/UChvsXLkrQgP5iUu2kkufX6w/featured,
892,108,初恋タロー,2,11,,2006/1/1 0:00,,,,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=2658,,,
893,108,ハッシュドポeト ,2,11,,1994/1/1 0:00,1996/1/1 0:00,,,,NSC,,,,,,
894,104,八田荘 ,2,11,,2008/1/1 0:00,,,FORCE1（岩野）,,幼馴染,,,https://www.watanabepro.co.jp/mypage/4000067/,,https://www.youtube.com/user/suzukinet29,https://www.tiktok.com/@zuttomo.htts
895,83,パッチワーク ,2,11,,1998/4/1 0:00,2015/12/1 0:00,,,堀内学,,,,https://web.archive.org/web/20100329070246/http://www.primecorp.co.jp:80/prof/patchwork.html,,,
896,108,8.6秒バズーカー,2,11,,2014/1/1 0:00,,,,タナカシングル,吹田市立第二中学校の同級生,,,https://profile.yoshimoto.co.jp/talent/detail?id=5755,https://twitter.com/86BAZOOKAAAAAA,https://www.youtube.com/channel/UCq8EJ6OouolFggCGE1O6W_g,
897,104,バッドナイス,2,11,,2013/1/1 0:00,2019/1/27 0:00,,つねうち,,,,,https://web.archive.org/web/20181012031109/http://www.watanabepro.co.jp/mypage/4000087/,,,
898,108,バッドボーイズ ,2,11,,1997/1/1 0:00,,,BLACK×BLAKC,大溝清人,福岡連合(暴走族)  福岡第一高等学校,,,https://profile.yoshimoto.co.jp/talent/detail?id=216,https://twitter.com/bbkiyotomasaki,,
899,147,ハッピーエンド,2,11,,2004/1/1 0:00,,,2の1 演芸おんせん、アイアンボーイ（田中） スタンデライオン（山本）,田中慎之介,,,,https://sma-owarai.com/s/beachv/artist/n046?ima=2715,,,
900,108,バッファロー吾郎,2,11,,1989/1/1 0:00,,,Wメガネ ミキ&アイガン吉本印天然素材,両者,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=107,,,
901,108,バッテリィズ,2,11,,2017/10/15 0:00,,,"プライド(角) たこたまボーイズ(角) ビッグイニング(寺家) おてんばストライク(寺家)

ピッチキャッチ(前コンビ名)",寺家剛,,,,https://profile.yoshimoto.co.jp/talent/detail?id=6752,,https://www.youtube.com/channel/UCWDMTARqx9NMEqiKXPdlnlw,https://www.tiktok.com/@batterys.jk
902,59,鼻エンジン,2,11,,2005/1/1 0:00,2006/1/1 0:00,,坂道コロンブス（松丘） フォークダンスDE成子坂（村田）,,,,,https://neet-project.com/profile/hana_engine/,,,
903,117,はな寛太・いま寛大,2,11,,1968/1/1 0:00,,藤山寛美（はな寛太） 曾我廼家十吾（いま寛大） 夢路いとし・喜味こいし,,,,,,,,,
904,146,花金バーナード,2,11,,2013/1/1 0:00,2016/1/1 0:00,,ツインゴリラ、古都ボーイズ（はぎちゃん） あしゅら、フクロウ（サク。）,サク。,芸人同棲3rdシーズン,,,https://web.archive.org/web/20191129052111/http://www.yoshimoto.co.jp/mugendai/irodori/pc/2015/03/hanakin.php,https://mobile.twitter.com/awz7dzenlergtgs,,
905,95,バナナマン,2,11,,1993/1/1 0:00,,,陸上部（日村）  設楽日村,設楽統,西秋元喜の紹介,,,http://com.horipro.co.jp/talent/bananaman/,,https://www.youtube.com/channel/UCcHa02uNwuOg5rBYhW4jfFQ,
906,128,パニーニ ,2,11,,2007/1/1 0:00,,,,木坂哲平,NSCの同期生,,,https://www.ohtapro.co.jp/talent/panini.html,https://mobile.twitter.com/panini07130828,https://www.youtube.com/channel/UCSu7xxfpzmhtPlE8azVNFHA,https://www.tiktok.com/@panini0822
907,38,ハニーベージュ,2,11,,2005/1/1 0:00,2018/1/1 0:00,,ガロリン,,高校の同級生,,,http://office-kitano.co.jp/talentposts/22745,,,
908,37,母心 ,2,11,,2008/1/1 0:00,,,,,みちのくボンガーズ,,,http://www.mamekana.co.jp/profile/hahagokoro.html,,https://www.youtube.com/user/hahagokoromanzai,
909,108,ババリア,2,11,,1998/8/1 0:00,2003/1/1 0:00,,,,,,,,,,
910,65,パパロア,2,11,,1995/1/1 0:00,2010/1/1 0:00,,耳なり、耳くそ,,創価高等学校,,,,,,
911,146,パプア。,2,11,,2008/4/1 0:00,2010/3/1 0:00,,,,,,,,,,
912,3,バブルガム・ブラザーズ,2,11,,1983/1/1 0:00,,,,,,,,http://www.bgbcom.com/bgb/,https://twitter.com/D_BGB,,
913,12,パペットマペット,2,11,,1998/1/1 0:00,,,,黒子 うしくん,,,,http://www.puppetmuppet.com/index.html,https://twitter.com/papeushikaeru,https://www.youtube.com/channel/UC04ciJh8vja6lhY_ie40yAA,
914,45,ハマカーン,2,11,,2000/1/1 0:00,,,,両者,東京農工大学柔道部,,,https://www.kdashstage.jp/profile/archives/14,https://twitter.com/hamakan_inf,https://www.youtube.com/channel/UCRimBnTRGUSd3x-9dco4RKg,
915,96,浜口浜村,2,11,,2003/1/1 0:00,2015/1/1 0:00,,,浜村孝政,小学校,,,https://www.maseki.co.jp/talent/hamaguchihamamura,,,
916,108,ハム ,2,11,,2004/1/1 0:00,2011/1/1 0:00,,ブロンズ（川見） インサイド（諸見里）,川見直通,NSC,,,,,,
917,104,ハライチ,2,11,,2005/1/1 0:00,,,,岩井勇気,幼稚園,,,https://www.watanabepro.co.jp/mypage/3000007/,https://twitter.com/so_h_n_we,,
918,104,パラシュート部隊 ,2,11,,1999/1/1 0:00,,,,両者（主に斉藤が作成）,,,,https://www.watanabepro.co.jp/mypage/8000001/,https://twitter.com/shinFUKUOKAdojo,https://www.youtube.com/channel/UCyKs-sD69fEv7z5V4bImQew,
919,108,ハリガネロック,2,11,,1995/1/1 0:00,2014/1/1 0:00,,松口VS小林（ユウキ） あっぱれ団（大上）,両者,NSC,,,https://blogs.yahoo.co.jp/hariganerock_ohue_blog,,,
920,108,はりけ?んず,2,11,,1990/1/1 0:00,,,,,アルバイト先,,,https://profile.yoshimoto.co.jp/talent/detail?id=219,,,
921,139,春風こうた・ふくた,2,11,,,,,,,,,,https://web.archive.org/web/20210413122638/http://www.manzaikyokai.org/entertainer/kota-fukuta/,,,
922,96,春組織,2,11,,2015/1/1 0:00,,,ドリンクバー,,,,,https://www.maseki.co.jp/talent/harusoshiki,,,
923,108,バルチック艦隊,2,11,,2005/7/1 0:00,2007/11/1 0:00,,,,,,,,,,
924,60,春とヒコーキ,2,11,,2017/4/1 0:00,,,ポピンジ,土岡哲朗,大学の落語研究会,,,https://www.titan-net.co.jp/talent/haruhiko/,,https://www.youtube.com/channel/UCmN9W5U9FendckohtFf2W3g,
925,999,晴乃チック・タック,2,11,,1960/1/1 0:00,1969/1/1 0:00,晴乃ピーチク,,,,,,http://www.manzaikyokai.org/entertainer/tic-tac/,,,
926,999,晴乃ピーチク・パーチク,2,11,,1953/1/1 0:00,1971/1/1 0:00,,,,,,,https://tokyomanzai0408.com/archives/2607,,,
927,96,ハレルヤ ,2,11,,1997/1/1 0:00,2007/1/1 0:00,,,,,,,,,,
928,104,ハロ ,2,11,,2002/1/1 0:00,2009/1/1 0:00,,,,,,,https://web.archive.org/web/20121029030304/http://www.watanabepro.co.jp/mypage/artist/haro.html,,,
929,108,ハローバイバイ,2,11,,1996/1/1 0:00,2009/1/1 0:00,,,,モランボン調理師学校,,,,,,
930,88,パワーズ ,2,11,,1982/1/1 0:00,1991/1/1 0:00,,,,,,,,,,
931,117,パワフルコンビーフ,2,11,,2003/1/1 0:00,2021/3/31 0:00,,,,,,,https://web.archive.org/web/20210226103822/https://www.shochikugeino.co.jp/talents/powerfulcornedbeef/,,,
932,108,パンクブーブー,2,11,,2001/1/1 0:00,,,モンスターズ（佐藤） バレッタ（黒瀬） ブーブー・ザ・パンク,佐藤哲夫,事務所,,,https://profile.yoshimoto.co.jp/talent/detail?id=500,,,
933,104,パンダユナイテッド,2,11,,2008/1/1 0:00,,,,,,,,https://web.archive.org/web/20190502204708/https://www.watanabepro.co.jp/mypage/4000024/,,,
934,108,はんにゃ,2,11,,2004/1/1 0:00,,,,金田哲,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=615,,,
935,108,BAN BAN BAN ,2,11,,2003/1/1 0:00,,,パリパリポリパリ,鮫島一六三,小学校からの幼なじみ,,,https://profile.yoshimoto.co.jp/talent/detail?id=3208,,,
936,108,バンビーノ,2,11,,2008/3/1 0:00,,,,石山タオル,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=5081,https://twitter.com/bambino_info,https://www.youtube.com/channel/UCDzY7m8PBUyi2snMEroRyJw,https://www.tiktok.com/@official_bambino
937,146,藩飛礼,2,11,,2012/1/1 0:00,,,,,事務所の先輩後輩,,,https://profile.yoshimoto.co.jp/talent/detail?id=6319,,https://www.youtube.com/channel/UC3ULbg8-nkNWSUHVL0j74rw,
938,95,パンプキンポテトフライ,2,11,,2013/1/1 0:00,,,,,高校の同級生,,,http://com.horipro.co.jp/talent/pumpkin_fries/,https://twitter.com/ppf_info,https://www.youtube.com/channel/UC--LqRJ_L41lQIRPQDCUMhw,https://www.tiktok.com/@ppf.no.tiktok
939,146,ハンマミーヤ,2,11,,2006/1/1 0:00,2016/1/1 0:00,,,,,,,https://web.archive.org/web/20160305072313/http://search.yoshimoto.co.jp/talent_prf/?id=2759,,,
940,999,B&B ,2,11,,1972/1/1 0:00,,,,島田洋七(島田洋八とのコンビ時のみ。それ以前は不明),,,,,,,
941,68,B.M.H,2,11,,,,,,,,,,http://www.top-color.jp/?page_id=189,,https://www.youtube.com/user/baikin810,https://www.tiktok.com/@baikin810
942,108,ピース ,2,11,,2003/1/1 0:00,,,線香花火（又吉） SKILL TRICK（綾部）,両者,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=503,,,
943,88,ビートルホーク,2,11,,2007/1/1 0:00,2010/1/1 0:00,,,,養成所,,,https://web.archive.org/web/20101004135335/http://www.p-jinriki.com/pc/talent/beatlehawk/,,,
944,104,ピーピングトム,2,11,,1993/1/1 0:00,,,,,大学のキャンプ,,,,,,
945,146,ビーフケーキ,2,11,,2005/1/1 0:00,2017/1/1 0:00,,,近藤貴嗣,,,,https://web.archive.org/web/20100417081648/http://www.yoshimoto.co.jp:80/base/groups/ditail/54,,,
946,117,ピーマンズスタンダード,2,11,,2005/1/1 0:00,2019/1/1 0:00,,ブチネコ（吉田）,,松竹芸能タレントスクール,,,https://www.shochikugeino.co.jp/talents/minamikawa/,,,
947,95,ビーム ,2,11,,1998/1/1 0:00,2007/1/1 0:00,,,,高校時代,,,,,,
948,108,ヒガシ逢ウサカ,2,11,,2010/1/1 0:00,2020/1/1 0:00,,東逢坂,両者,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=5075,https://twitter.com/higashi0usaka,,
949,108,ヒガスミ,2,11,,2019/1/1 0:00,,,,,大阪府立東住吉高等学校の同級生,,,https://profile.yoshimoto.co.jp/talent/detail?id=7324,https://twitter.com/hgsm_info,https://www.youtube.com/channel/UCVHMB2AScqBiV2jE_jKqkyg,https://www.tiktok.com/@higasumiru
950,117,ヒカリゴケ ,2,11,,2005/1/1 0:00,2014/1/1 0:00,,,,親戚同士（片山＝叔父、国沢＝甥）,,,,,,
951,146,ピケ ,2,11,,2016/7/1 0:00,2017/11/1 0:00,,マイチェルシー（ウキウキ）、笑鷺（阿部）,,,,,https://www.m-1gp.com/combi/3684.html,,,
952,53,髭男爵,2,11,,1999/1/1 0:00,,,,山田ルイ53世,市井昌秀の紹介,,,https://www.sunmusic-gp.co.jp/talent/higedanshaku/,https://twitter.com/hige_staff,,
953,999,肥後ドッコイ,2,11,,2011/1/1 0:00,,,,,,,,https://www.m-1gp.com/combi/1365.html,,,
954,146,ビコーン!,2,11,,2001/1/1 0:00,,,まいなすしこう,樋口秀吉,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=5815,,https://www.youtube.com/channel/UCbaL1iMUMP29mEDx1Qb5GMg,https://www.tiktok.com/@bikoondayo
955,22,ビジーツー,2,11,,2013/1/1 0:00,,,,,新宿そっくり館キサラ,,,http://www.twotone.co.jp/top/bg2.html,,,
956,117,土方兄弟,2,11,,2009/1/1 0:00,,,特殊免許,,兄弟,,,https://www.shochikugeino.co.jp/talents/hijikatakyodai,,,
957,88,ビシバシステム,2,11,,1986/1/1 0:00,1990/1/1 0:00,中村有志（命名者でもある）,住田と西田,,ラジカル・ガジベリビンバ・システム,,,,,,
958,108,ビスケッティ,2,11,,2010/1/1 0:00,,,,佐竹正史,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=4247,,,
959,108,ビスケットブラザーズ,2,11,,2011/1/1 0:00,,,暴れ人,原田泰雅,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=5997,https://twitter.com/bisbro_info2,https://www.youtube.com/channel/UCaDYoaJQ7JlnaFogovOMMcA,
960,108,ピスタチオ,2,11,,2010/4/1 0:00,,,,,NSC,,,https://profile.yoshimoto.co.jp/talent/detail?id=3570,,https://www.youtube.com/channel/UC8pjpBhMeOWKjbGuaxM0PUA,
961,146,ヒダリウマ,2,11,,2010/1/1 0:00,2012/1/1 0:00,B'Z 稲葉,,,中学校の同級生,,,,,,
962,108,ぴっかり高木とR藤本,2,11,,2007/7/1 0:00,2008/8/1 0:00,,サイヤ人地球襲来!,,,,,https://ameblo.jp/rfujimoto/,,,
963,108,ビッキーズ,2,11,,1996/1/1 0:00,2007/1/1 0:00,,LSD,,小学校時代,,,,,,
964,139,ビックスモールン,2,11,,2001/10/1 0:00,,,,,,,,http://bic.boy.jp/http___bicsmalln.jp_/topselect.html,,https://www.youtube.com/c/bicsmallnchannel,https://www.tiktok.com/@bicsmallngon
965,75,ビッグタスク,2,11,,,,,ツナ漁船 ツナフィッシュ,,,,,https://web.archive.org/web/20161025132948/http://newstaffpro.com/profile.html?cid=5,,,
966,117,ビッグブラザーズ,2,11,,1986/1/1 0:00,1990/1/1 0:00,,,,,,,,,,
967,139,ビックボーイズ,2,11,,1992/1/1 0:00,,さがみ三太・良太,,,,,,http://www.manzaikyokai.org/entertainer/bic-boys/,,,
968,96,ひつじねいり,2,11,,2019/1/1 0:00,,,バーニーズ（細田） いい塩梅（松村）,細田祥平,木場事変（大仰天）,,,https://www.maseki.co.jp/talent/hitsujineiri,https://mobile.twitter.com/hitsujiradio,,
969,44,ヒットマン,2,11,,2003/1/1 0:00,2010/1/1 0:00,,オンエア―（河野） 津々浦々（林田）,,,,,http://hitmanpod.seesaa.net/,,,
970,88,ピテカントロプス,2,11,,2008/1/1 0:00,2014/1/1 0:00,,,中村聡,小学校の同級生,,,https://web.archive.org/web/20140508213958/http://www.p-jinriki.com:80/talent/pithecanthropus/,,,
971,94,ピテカンバブー,2,11,,1995/1/1 0:00,2000/1/1 0:00,,ガラパゴス（西田）,,,,,,,,
972,86,ひでのりん,2,11,,2006/1/1 0:00,,,,,,,,http://p-hit.net/html/talent16_hide.html,,,
973,95,ヒデヨシ,2,11,,2004/1/1 0:00,2017/1/1 0:00,,1/10ハンマー（岡本） 自転車こぐよ（ゆうき）,ゆうき,,,,https://web.archive.org/web/20170920074111/http://com.horipro.co.jp:80/talent/%E3%83%92%E3%83%87%E3%83%A8%E3%82%B7/index.html,,,
974,108,ぴのっきを,2,11,,1988/1/1 0:00,2000/1/1 0:00,,,,,,,,,,
975,108,ひので,2,11,,2013/1/1 0:00,2016/1/1 0:00,,,,,,,http://www.yoshimoto.co.jp/mugendai/irodori/sp/2015/03/hinode.php,,,
976,96,ヒノトリ,2,11,,2013/1/1 0:00,,,サメゾンビ,,創価大学落語研究会の先輩・後輩,,,https://www.maseki.co.jp/talent/hinotori,,https://www.youtube.com/channel/UC0OyLZGfedOaVTajLwOiMFA,
977,79,響,2,11,,2000/1/1 0:00,,,,両者,,,,https://www.victormusicarts.jp/artists/comedian/hibiki,https://twitter.com/hibikistaff,https://www.youtube.com/channel/UCMkplr3UN3t-RhKKAGRchrQ,
978,104,ビビる,2,11,,1995/1/1 0:00,2002/1/1 0:00,,,,,,,,,,
979,53,ひみつスナイパー健,2,11,,2015/1/1 0:00,2020/1/1 0:00,,ニュージーズ（ふじこ） そうじゃねえだろ（仁木）,仁木恭平,,,,https://web.archive.org/web/20170517225204/http://www.sunmusic.org/profile/himitsu.html,,,
980,108,130R,2,11,,1987/1/1 0:00,,,蔵野・板尾,,,,,https://profile.yoshimoto.co.jp/talent/detail?id=273,,,
981,125,びゅんびゅん,2,11,,1996/1/1 0:00,1999/1/1 0:00,,,,,,,,,,
982,108,平川タロー・ジロー,2,11,,1984/4/1 0:00,2004/1/1 0:00,平川幸男,オズ,,,,,,,,
983,108,ビリジアン ,2,11,,1993/1/1 0:00,2001/1/1 0:00,,,,NSC,,,,,,
984,117,広海・深海,2,11,,2009/8/1 0:00,,,,,双子の兄弟,,,https://www.shochikugeino.co.jp/talents/hiromi-fukami,https://twitter.com/hirohirofukafuk,https://www.youtube.com/c/HIROMIFUKAMIChannel,
985,14,Pinky Sky,2,11,,2013/4/1 0:00,,,,,,,,https://pinkysky.jimdofree.com/profile-1/,,,
986,55,ピンキーワッフル,2,11,,,2010/4/10 0:00,,,,,,,https://ameblo.jp/pinkywaffle/,,,
987,108,ピンポイント ,2,11,,1993/1/1 0:00,2000/1/1 0:00,,,,,,,,,,
